21411047,lucyjamesgames,True,67377,2105
1437592396775051266,LadsOnTourCrew,False,151,4
3230066918,kelllombardi,False,2012,743
3304572883,aerial_knight,False,7508,1430
199279333,GottaBeHenry,False,3072,734
357343967,funnelchest94,False,1268,4998
28597237,AngeloAlcid,False,930,619
27766108,UnkleCliffy,False,711,1268
18647609,devinconnors,False,8186,1320
944235344,KoryMcMaster,False,848,908
717361243,MendezWu,False,182,586
93089358,ForensicGunk,False,1284,475
1304650340,NPurkeypile,False,10844,235
225266266,BearPunch,False,1656,1001
17281021,usebomswisely,True,2904,887
84202522,kimscorcher,True,23274,634
245957977,MrKristianBruun,True,32598,2436
412613191,markdelaneysays,True,2879,1692
615600544,LeBlancWes,True,1323,723
20891846,KyleMHilliard,True,9234,1313
426973305,C9EmZ,True,116452,2153
152400439,merrittk,True,49949,1956
44353999,Fabrazz,True,10949,1028
28128664,Richard_Jacques,False,2494,857
91381321,a_cado_appears,True,9797,1586
296160486,UnexpectedPippa,True,6127,2012
4558383861,Shaunyowns,False,12330,1272
1239616672098476032,CVineys,False,2105,380
405323682,jhaletweets,True,99933,724
373018050,Mark_Meer,False,34499,1545
19334276,ChrisDemarais,True,161199,682
1320316782,kirstycloud,True,1775,1021
27190888,jonmgibson,True,1831,1058
18239280,stiniuk,True,5524,1498
765148543296438272,NikMikk,False,562,1064
21916698,CharlesCecil,False,6541,287
16052886,CarrlynBathe,True,19602,1576
334862183,9_volt_,False,93459,999
106681617,closedforum,False,1973,1275
1125443066112950272,Hotgirlvideos69,False,5204,3382
3370076705,steven_petite,True,581,757
2905095580,DaNanoBiologist,False,1727,1116
1185063488051245057,honeebell,False,4780,157
118772148,MarcusBronzy,True,6078,1741
1259760272,StephanieNneoma,False,9097,1096
3378678171,Vyxoss,False,146,1011
386747781,luke_yass,False,511,1660
169754508,Beaulldog,False,720,729
821289152847048704,TeenyRex,False,41,303
8018662,cheesewhisk,False,2286,1272
385807866,Binzimation,False,8539,599
3072158837,cappatches,False,351,803
1435242653583650820,frasier_looking,False,47890,1299
112814372,sfry2k,False,2393,3256
765213854070665217,choomsky,False,884,898
1433935109355233280,lostthenumbers,False,135,355
1409751982861172739,echochlocation,False,6185,397
1090708693023219712,_rufhaus,False,11779,540
60543010,MushrooQueendom,False,2116,2085
16353143,cjopant,False,1165,315
99261158,_jdodd,False,3692,1312
1202696459285647371,JeromeKedziers1,False,333,1212
158074286,PATALOON,False,3349,719
23568704,MuseChick,False,3941,1292
231668745,NMFreed,True,4670,993
2864989104,EyeZehUhh,False,933,4994
44988613,IsaiahByDayah,False,1001,734
58897472,CameronKen,False,1277,591
1348626306,JeffreyFong92,False,414,867
15410058,giantbomb,True,211079,28
366222792,cynixy,False,14931,1480
142001754,RaymeCVinson,False,10812,784
228066430,KonaYMA6,False,2979,1471
1592796290,smgstudio,True,111916,5610
1191659858463997952,ItsShanghaid,False,3326,1984
775712810252861440,CorsairPas,False,2039,1180
27483299,AdamGCB,False,1565,860
1001041357035786241,sarahlongthorne,False,4885,3341
65688592,VoidBurger,False,18843,510
922534921654231046,Montage512,False,65,121
316437852,j0daly,False,226,430
18890179,leahjewer,True,2864,2035
3021589083,JeryceDia,False,7150,2146
1142847243545825280,mslizalbl,False,970,746
20268566,mrfb17,False,380,469
2566404456,ribnax,True,597,410
3259240699,devantechisolm,True,417,389
3222264305,pithyalyse,False,1104,388
78794114,lucasloredo,False,486,566
43464556,GeekyFriedRice,False,10031,993
860753669846945792,GaGzZzYT,False,2747,64
558852814,jaffameister,False,1987,1585
906222083558035459,chewytactical,False,395,449
42522903,GL33kler,False,1099,860
65494780,Shayan86,True,31228,6905
191221920,SamMaggs,True,45184,2557
64475299,lisamarie_lynn,True,1683,1257
14949092,sarah_bean,False,8259,2142
4194473299,BondSarah_Bond,True,16666,227
14266083,Ronny_Barrier,False,439,254
236892009,mariedeal,True,1397,1335
310013493,mrscmccord,False,1889,1095
97745093,sophiakercher,False,2914,2928
148364875,Lyssarie,True,1548,2102
1356409146371842048,maggiethebard,False,36192,266
35839123,ZwiezenZ,True,1920,1468
55765550,Scambl,False,969,4408
1245833492581298178,SethSchiesel,False,3279,1406
2954862821,JennaLynnMeowri,False,1102972,990
29472053,Hbomberguy,False,351711,2646
3113283015,Frankly_Emily,False,3886,1474
