8074522,electronicarts,True,332261,216
1443948936100724749,BattlefieldComm,True,125608,22
767991377204486145,HeyHarrie,False,18382,495
2420823168,IM_org,True,55096,1084
1172974939160416256,SimplyAshtonYT,False,4214,290
344591360,gridgame,True,27025,182
1391873785310101505,RippleEffect,True,8735,11
36803580,Steam,True,6600026,11
18912434,skateEA,True,171770,27
48391223,Formula1game,True,239533,340
1002084811,CommonsDCMS,True,23477,752
1015991362347511808,melaningamers,False,3807,2463
36684772,eapolska,True,21931,129
1206944021777715202,knockoutcity,True,47870,38
1040893753177858048,RaffiBoss222,False,20,171
23841902,SJ_Selina,False,2098,1646
792601759478788096,pintofstuff,False,106,186
58485547,natalietidey,False,219,211
258836514,InsideGamesEA,False,2370,2853
321977543,GamingMerchant_,False,39989,4002
1382690611,ZwebackHD,True,302398,1340
240337795,Tobiias,False,109080,584
82062830,IainDoesJokes,True,279196,892
24520892,irnbru,True,58935,1885
3305840825,ShaunaGames,False,33594,540
633087488,AJ3,True,335044,894
105219619,BenWalke,True,70394,237
32855149,SeanJosephYoung,False,2624,887
2319824861,TheBullzeyeKK,False,2414,559
1356502495,JsLockload,False,2097,1013
3028352708,TwitchCon,True,272431,132
471861846,kschmeichel1,True,425249,987
349362960,geometric,True,44824,964
115915405,MickDonegan,False,1059,44
2926179501,ParadiseCentrl,False,58225,1000
49920687,TwoSixNine,False,75856,3073
1077914569,TwitterMktgUK,True,259656,234
2305603543,TwitchEsports,True,457470,716
371230439,Sacriel,True,89557,824
300599613,GambleMike,True,79030,289
207936757,Respawn,True,966029,147
268479669,VinceZampella,True,180166,263
1048018930785083392,PlayApex,True,2938335,165
1051844684069384195,AnthemPetg,False,456,671
536167267,SgtDangerCow,False,4059,667
1473272636,MyNameIsByf,True,248360,2029
20673065,ADVNCRgroup,False,617,227
847238528,Auba,True,1849454,551
410811457,IanWright0,True,2040761,2129
926190001334788098,EAFIFAesports,True,142180,498
2999967663,ASRomaEN,True,649708,15845
471211983,RyanCentral_,True,58247,926
740336334,GarethBale11,True,18743733,139
349000553,Weir90,False,1789,1809
162492285,Braddock512,False,18982,3597
860639184,GIJoeFuller,False,296,589
58474593,GCIIMessi,True,110831,1056
27306790,leahviathan,True,50949,1039
20371781,missellacronin,False,16149,1042
63796828,verified,True,3702232,392312
1288902122,BrokenMachine,False,18791,1570
387828270,arthurrohart,False,1715,1247
2187204236,Losssyy,False,9983,149
277607788,JPickford1,True,221410,200
90250023,Shadow6ix,False,8302,127
1526200170,CorneliaGeppert,True,14231,833
1380512826,ProdigioPete,False,12796,427
46172768,EASPORTSNBA,True,152301,733
58605798,phatseejay,False,10071,1067
115461622,Dennis_Firewall,False,39384,321
22309159,UNTDrew,False,18524,927
105086198,svengrundberg,True,3225,3261
2778255164,WolfyPlays_,False,9776,667
516455315,BennyCentral,True,50178,1112
279284977,TheF2,True,321918,609
31083978,EFL,True,536878,447
4332870989,Msdossary7,True,326988,978
14573900,ManCity,True,11040906,50953
14978043,ChuBoi,True,222063,961
51899148,TheTrout91,False,30210,1604
14516763,CoreySA,True,57632,1004
1009486548,Marshall89HD,True,60617,586
240695163,josef_fares,True,45874,145
769283581806014464,StellarEnts,False,673,56
862692950073114624,TheSimsMobile,True,30208,137
138179497,bejeweledgame,True,51301,131
955274890046668800,grlsbehindgames,False,5417,73
53459595,HollieB,True,99107,1327
36969785,PlayStationEU,True,1071030,1084
828667142992166912,ASRomaEsports,True,21686,128
211625181,Kone_Zone,False,2966,2266
805876516382973956,Tekkz,True,198610,524
34625042,JimmyConrad,True,196018,2392
1196291546,AggeRosenmeier,True,45166,824
2969405513,HarryHesketh,True,178727,679
204626870,FIFAe,True,142998,413
4351883247,BSmith_Esports,True,52360,1680
1444183765,Rbuckley98,True,21499,714
2815618662,Sakulofficial,False,11076,229
