4105585240,FunnyAstro,True,18216,748
179159742,AgeOfEmpires,True,87703,139
853320748471070720,SeicoeOW,True,983,248
1316818874587770880,Aussie_Drongo,False,930,51
1062799597955960835,xVestola,False,3112,351
939352434564128768,UltraViolet_OW,False,3885,542
833675348,sean_mmills,False,1003,192
1252933320,TheViperAOE,False,28466,451
1433210105185517569,TheGuard,True,6775,49
3242751766,KingHydron,False,3554,572
1108101648138862594,Backbone_ow,False,1292,437
1414819653994622976,Reiner_OW,False,3417,311
1288837987820740608,ow_smash,False,380,69
758622628898897920,CodeRedEsport,True,4190,212
1659661626,SirMajed9,True,9201,955
983766415084630016,bsuh_,False,1389,564
974704529412300800,T1_J1N,False,1441,184
1225105723664687105,skewedOw,False,3633,139
3940971613,JoshWoongkiAhn,False,257,145
1111074042944065536,iamkoste,False,122,210
998213587398152195,GodsB_OW,True,7515,244
756503807106904064,JessScharnagle,False,529,992
727658475229040641,RallyJaffa,True,2155,821
1137665003366993921,mandu_ow,True,2883,292
933957875260465153,pavane_90,False,4776,1606
3373682789,HMSQNLZ,True,133302,374
1217885640114597889,Develop_ow,False,1515,256
931117724851253249,Dank_ow,False,712,879
1130994680,Skairipaow,False,1374,836
853465548666974208,Fudgecakey,True,42781,246
1127627147139592192,ssica_spinoff,False,207,98
24227230,IBMSports,True,15496,1087
1119431005033488384,stellanutella96,False,359,185
1163314963697537024,s9mmow,False,4430,457
1088852418035679232,hybrid_ow,True,2466,390
2254570894,YZNSA_,False,13704,591
343489756,max_fosh,False,34697,386
1257151184411877377,FEATH5R_OW,False,978,68
3250411279,summerz47,False,582,267
35694262,awdit,True,29850,337
2967174322,Biofrostlol,True,139355,293
821102114,CyberpunkGame,True,1603921,101
68674747,RGrosjean,True,1250529,409
825947424,Helv_OW,False,2646,684
116410763,CyberPowerUK,False,30357,413
34719119,WalterIsaacson,True,131863,525
1100961896616943622,Lethal_ow,False,1353,269
1039500814149210112,AdmiralRaptr,False,1186,388
1648029396,Perkz,True,429078,363
1256177719165038594,Quadrant,True,85050,35
1183358721109315584,OW_Takoyaki,False,1257,157
988632201859284992,O2_Boss,False,1866,2060
1169229210482688000,PELICAN_OW,False,6929,210
743337877,Shiphtur,True,175121,613
1325623664465735680,ow_sado,False,2299,89
68731296,LogitechGUK,True,30639,4440
1085994975181979648,faker,True,449950,18
812370106781208576,Molf1g,True,2017,437
956229652804063232,ElementMystic,False,3136,52
947941021417029632,Arachne_esports,False,1311,432
1268575366219735042,TwitchUKI,True,68530,158
25878827,The_WokenWolf,False,90403,171
1037816179409092608,RiotTazrri,False,5405,738
22784458,Fwiz,True,398208,6324
1626294277,spectatorindex,False,1906404,0
4910628093,BroxahLoL,True,162686,478
1065650105905119232,ow_muze,False,4832,349
28048857,mikemorhaime,True,119263,298
805738064194613248,ta1yo_tv,True,54861,342
394892872,GeorgeRussell63,True,1035664,340
1031128537355313152,OW_Yaki,True,8712,156
2863845572,ryanxfett,False,403,181
397306167,alex_albon,True,414536,120
61559439,nvidia,True,1785899,42
516464106,LandoNorris,True,1559387,477
18084100,HermanMiller,True,563921,998
1163371758101106688,sHockWaveOW,True,7763,531
86395621,NVIDIAGeForce,True,2257657,1277
1254844859120332800,TeamDogeOW,False,2824,15
213969309,LewisHamilton,True,6810990,806
1059895490207084544,JeungMac_ow,True,3891,166
481310916,G4TV,True,139812,15
338101167,fogiibear,False,3915,855
936307826418429952,kraandopOW,False,1904,353
1183372281243828226,FuelYong,False,2752,166
262230432,Charles_Leclerc,True,1394798,176
556260847,Max33Verstappen,True,2256972,303
1051173878754496512,BQB_kr,True,5362,62
90636188,WilliamsRacing,True,1402912,366
2214753792,Spex_J,True,12117,334
1143472657,ValtteriBottas,True,1063703,198
93819292,HulkHulkenberg,True,1063465,100
69008563,F1,True,6820537,80
1205833082101592071,ow_Ir1s,False,4237,169
1008140146070446080,owlstatsnet,False,3591,24
226087776,redbullracing,True,3474186,12575
16143542,AstonMartinF1,True,1413748,760
24871896,McLarenF1,True,2823770,28817
26235265,MercedesAMGF1,True,3569697,3794
1220143015,OvileeMay,True,171320,1192
1125561275851968513,joule_tr,False,253,154
142806767,tpr_doubletop,False,26,292
1276485771344650241,KITKATGaming,True,51857,424
1151382377815523328,LukeminoO,False,1870,412
601594019,SophieAhn1,False,3651,392
132016334,choyjustin,False,1563,1389
35053126,sluongo19,False,289,249
1034555948810096641,sinotfound,False,11034,326
973469211623276544,socutelip,True,9382,274
844457452259201025,ansansniper__,True,32157,187
238209769,JohnKracum,True,1335,1466
349362960,geometric,True,44820,964
860210634,paintbrush,True,5900,989
991994934663118848,owivy2,False,4676,78
1197669238707642368,HeesuGOD,False,4017,152
1192017656351608833,LeeJaeGon_OW,False,3903,57
3184286864,iCy_OW,False,1950,370
946858279673696256,EskayOW,False,43935,696
1118515820525576193,OMyunbong,True,5822,200
1016724887916998656,PHLFusionFam,False,825,186
3232069885,HelloImHalo,False,1772,358
125411979,CommScope,True,18351,2072
4498811536,VinnyEvolved,False,343,378
951238012570099712,DraftBuff,False,5508,564
903272968465285123,ReganConnaire,False,765,302
926120119092199424,SADO_OW,False,5270,0
921108261247451136,HZS_Architect,False,20905,72
926410778256609280,IMDREAMERGG,False,4467,398
755197881049575424,SalieriOW,False,1413,563
1191783162239758341,chazm_ball,False,7460,814
1122649249915662336,Lastro_OW,True,5654,235
1133655095239774208,xzi_ow,True,14489,598
315991624,FEhrsam,True,183813,1519
482149345,Mineral_OW,True,2594,417
204366680,JoeMar,True,27172,530
3234456888,JoobiVEVO,True,6142,688
926171678358380544,Beezy1515,False,2446,686
841562571039756288,itsKursed,False,20602,2378
854706299828830210,Ascoft_OW,False,2009,770
905623225928785920,Ow_Ritz,False,636,522
137417475,INTOTHEAM,False,106303,2851
1134386029836693511,Elva_ow,False,1287,853
1871448474,UnterOW,False,4549,574
844602198696742912,thefacefaceface,False,1524,443
927577197958742017,Mobydik_ow,False,1718,252
944579288958828545,Edison_OW,False,4474,155
259661212,AlblessGG,False,6157,1162
4177919489,esportsawards,True,108759,2873
